fips,year,total_votes,dem_votes,rep_votes,ind_votes,dem_pct,rep_pct,ind_pct,state,state_name
54,1872,62467,29532,32320,615,47.28,51.74,0.98,54,West Virginia
54,1868,49321,20306,29015,0,41.17,58.83,0.0,54,West Virginia
54,1864,34877,11078,23799,0,31.76,68.24,0.0,54,West Virginia
55,2024,3416272,1663976,1694890,57406,48.71,49.61,1.68,55,Wisconsin
55,2020,3298041,1630866,1610184,56991,49.45,48.82,1.73,55,Wisconsin
55,2016,2976150,1382536,1405284,188330,46.45,47.22,6.33,55,Wisconsin
55,2012,3068434,1620985,1407966,39483,52.83,45.89,1.29,55,Wisconsin
55,2008,2983417,1677211,1262393,43813,56.22,42.31,1.47,55,Wisconsin
55,2004,2997007,1489504,1478120,29383,49.7,49.32,0.98,55,Wisconsin
55,2000,2598607,1242987,1237279,118341,47.83,47.61,4.55,55,Wisconsin
55,1996,2196169,1071971,845029,279169,48.81,38.48,12.709999999999999,55,Wisconsin
55,1992,2531114,1041066,930855,559193,41.13,36.78,22.09,55,Wisconsin
55,1988,2191608,1126794,1047499,17315,51.41,47.8,0.79,55,Wisconsin
55,1984,2212016,995847,1198800,17369,45.02,54.19,0.79,55,Wisconsin
55,1980,2273221,981584,1088845,202792,43.18,47.9,8.92,55,Wisconsin
55,1976,2101336,1040232,1004987,56117,49.5,47.83,2.67,55,Wisconsin
55,1972,1852890,810174,989430,53286,43.72,53.4,2.88,55,Wisconsin
55,1968,1691538,748804,809997,132737,44.27,47.89,7.85,55,Wisconsin
55,1964,1691815,1050424,638495,2896,62.09,37.74,0.17,55,Wisconsin
55,1960,1729082,830805,895175,3102,48.05,51.77,0.18,55,Wisconsin
55,1956,1550558,586768,954844,8946,37.84,61.58,0.58,55,Wisconsin
55,1952,1607370,622175,979744,5451,38.71,60.95,0.34,55,Wisconsin
55,1948,1276800,647310,590959,38531,50.7,46.28,3.02,55,Wisconsin
55,1944,1339152,650413,674532,14207,48.57,50.37,1.06,55,Wisconsin
55,1940,1405522,704821,679206,21495,50.15,48.32,1.53,55,Wisconsin
55,1936,1258560,802984,380828,74748,63.8,30.26,5.94,55,Wisconsin
55,1932,1114808,707410,347741,59657,63.46,31.19,5.35,55,Wisconsin
55,1928,1016831,450259,544205,22367,44.28,53.52,2.2,55,Wisconsin
55,1924,840826,68115,311614,461097,8.1,37.06,54.84,55,Wisconsin
55,1920,701280,113422,498576,89282,16.17,71.1,12.73,55,Wisconsin
55,1916,447134,191363,220822,34949,42.8,49.39,7.82,55,Wisconsin
55,1912,399975,164230,130596,105149,41.06,32.65,26.29,55,Wisconsin
55,1908,454441,166662,247747,40032,36.67,54.52,8.81,55,Wisconsin
55,1904,443441,124205,280315,38921,28.01,63.21,8.78,55,Wisconsin
55,1900,442501,159163,265760,17578,35.97,60.06,3.97,55,Wisconsin
55,1896,447409,165523,268135,13751,37.0,59.93,3.07,55,Wisconsin
55,1892,371581,177325,171101,23155,47.72,46.05,6.24,55,Wisconsin
55,1888,354614,155232,176553,22829,43.77,49.79,6.44,55,Wisconsin
55,1884,319835,146453,161135,12247,45.79,50.38,3.83,55,Wisconsin
55,1880,267187,114644,144398,8145,42.91,54.04,3.05,55,Wisconsin
55,1876,257177,123926,130067,3184,48.19,50.57,1.24,55,Wisconsin
55,1872,192305,86477,104994,834,44.97,54.6,0.43,55,Wisconsin
55,1868,193603,84703,108900,0,43.75,56.25,0.0,55,Wisconsin
55,1864,149342,65884,83458,0,44.12,55.88,0.0,55,Wisconsin
55,1860,152183,65021,86113,1049,42.73,56.59,0.69,55,Wisconsin
55,1856,119512,52843,66090,579,44.22,55.3,0.48,55,Wisconsin
56,2024,269048,69527,192633,6888,25.84,71.6,2.56,56,Wyoming
56,2020,276765,73491,193559,9715,26.55,69.94,3.51,56,Wyoming
56,2016,255849,55973,174419,25457,21.88,68.17,9.95,56,Wyoming
56,2012,249061,69286,170962,8813,27.82,68.64,3.54,56,Wyoming
56,2008,254658,82868,164958,6832,32.54,64.78,2.68,56,Wyoming
56,2004,243428,70776,167629,5023,29.07,68.86,2.06,56,Wyoming
56,2000,218351,60481,147947,9923,27.7,67.76,4.550000000000001,56,Wyoming
56,1996,211571,77934,105388,28249,36.84,49.81,13.35,56,Wyoming
56,1992,200625,68160,79347,53118,33.97,39.55,26.470000000000002,56,Wyoming
56,1988,176551,67113,106867,2571,38.01,60.53,1.46,56,Wyoming
56,1984,188968,53370,133241,2357,28.24,70.51,1.25,56,Wyoming
56,1980,176713,49427,110700,16586,27.97,62.64,9.379999999999999,56,Wyoming
56,1976,156343,62239,92717,1387,39.81,59.3,0.89,56,Wyoming
56,1972,145570,44358,100464,748,30.47,69.01,0.51,56,Wyoming
56,1968,127205,45173,70927,11105,35.51,55.76,8.73,56,Wyoming
56,1964,142716,80718,61998,0,56.56,43.44,0.0,56,Wyoming
56,1960,140782,63331,77451,0,44.99,55.01,0.0,56,Wyoming
56,1956,124127,49554,74573,0,39.92,60.08,0.0,56,Wyoming
56,1952,129251,47934,81047,270,37.09,62.71,0.21,56,Wyoming
56,1948,101425,52354,47947,1124,51.62,47.27,1.11,56,Wyoming
56,1944,101340,49419,51921,0,48.77,51.23,0.0,56,Wyoming
56,1940,112240,59287,52633,320,52.82,46.89,0.29,56,Wyoming
56,1936,103382,62624,38739,2019,60.58,37.47,1.95,56,Wyoming
56,1932,96962,54370,39583,3009,56.07,40.82,3.1,56,Wyoming
56,1928,82835,29299,52748,788,35.37,63.68,0.95,56,Wyoming
56,1924,79900,12868,41858,25174,16.11,52.39,31.51,56,Wyoming
56,1920,54700,17429,35091,2180,31.86,64.15,3.99,56,Wyoming
56,1916,51840,28316,21698,1826,54.62,41.86,3.52,56,Wyoming
56,1912,42296,15310,14560,12426,36.2,34.42,29.38,56,Wyoming
56,1908,37609,14918,20846,1845,39.67,55.43,4.91,56,Wyoming
56,1904,30708,8930,20489,1289,29.08,66.72,4.2,56,Wyoming
56,1900,24687,10164,14482,41,41.17,58.66,0.17,56,Wyoming
56,1896,21092,10861,10072,159,51.49,47.75,0.75,56,Wyoming
56,1892,16735,0,8454,8281,0.0,50.52,49.480000000000004,56,Wyoming
11,2024,317792,286787,20659,10346,90.24,6.5,3.26,11,District of Columbia
11,2020,344356,317323,18586,8447,92.15,5.4,2.45,11,District of Columbia
11,2016,311268,282830,12723,15715,90.86,4.09,5.05,11,District of Columbia
11,2012,293764,267070,21381,5313,90.91,7.28,1.81,11,District of Columbia
11,2008,265853,245800,17367,2686,92.46,6.53,1.01,11,District of Columbia
11,2004,227586,202970,21256,3360,89.18,9.34,1.48,11,District of Columbia
11,2000,201894,171923,18073,11898,85.16,8.95,5.890000000000001,11,District of Columbia
11,1996,185726,158220,17339,10167,85.19,9.34,5.47,11,District of Columbia
11,1992,227572,192619,20698,14255,84.64,9.1,6.26,11,District of Columbia
11,1988,192877,159407,27590,5880,82.65,14.3,3.05,11,District of Columbia
11,1984,211288,180408,29009,1871,85.38,13.73,0.89,11,District of Columbia
11,1980,173889,130231,23313,20345,74.89,13.41,11.7,11,District of Columbia
11,1976,168830,137818,27873,3139,81.63,16.51,1.86,11,District of Columbia
11,1972,163421,127627,35226,568,78.1,21.56,0.35,11,District of Columbia
11,1968,170578,139566,31012,0,81.82,18.18,0.0,11,District of Columbia
11,1964,198597,169796,28801,0,85.5,14.5,0.0,11,District of Columbia
